,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
3576,3576,25,2012-10-20,2012-10-26,3.88,216.1516,7.292999999999999,B,128107,43,2012,14.0,No Holiday,688940.9400000001
3577,3577,26,2010-01-30,2010-02-05,2.79,131.5279,8.488,A,152513,5,2010,-12.0,No Holiday,1034119.2099999998
3578,3578,26,2010-02-06,2010-02-12,2.77,131.5866,8.488,A,152513,6,2010,-8.0,No Holiday,1015684.0899999996
3579,3579,26,2010-02-13,2010-02-19,2.75,131.637,8.488,A,152513,7,2010,-5.0,No Holiday,999348.5500000002
3580,3580,26,2010-02-20,2010-02-26,2.75,131.686,8.488,A,152513,8,2010,-3.0,No Holiday,855385.0099999999
3581,3581,26,2010-02-27,2010-03-05,2.77,131.735,8.488,A,152513,9,2010,-2.0,No Holiday,1005669.58
3582,3582,26,2010-03-06,2010-03-12,2.8,131.784,8.488,A,152513,10,2010,-0.0,No Holiday,963382.0899999999
3583,3583,26,2010-03-13,2010-03-19,2.83,131.8243,8.488,A,152513,11,2010,2.0,No Holiday,903366.55
3584,3584,26,2010-03-20,2010-03-26,2.83,131.8631,8.488,A,152513,12,2010,2.0,No Holiday,893612.9999999999
3585,3585,26,2010-03-27,2010-04-02,2.83,131.902,8.512,A,152513,13,2010,3.0,No Holiday,1029849.2000000001
3586,3586,26,2010-04-03,2010-04-09,2.85,131.9408,8.512,A,152513,14,2010,10.0,No Holiday,1022293.8100000003
3587,3587,26,2010-04-10,2010-04-16,2.88,131.9809,8.512,A,152513,15,2010,3.0,No Holiday,905548.38
3588,3588,26,2010-04-17,2010-04-23,2.9,132.0227,8.512,A,152513,16,2010,4.0,No Holiday,881930.8700000001
3589,3589,26,2010-04-24,2010-04-30,2.94,132.0644,8.512,A,152513,17,2010,5.0,No Holiday,904503.85
3590,3590,26,2010-05-01,2010-05-07,2.98,132.1062,8.512,A,152513,18,2010,13.0,No Holiday,1074479.7299999997
3591,3591,26,2010-05-08,2010-05-14,2.98,132.1521,8.512,A,152513,19,2010,4.0,No Holiday,972663.59
3592,3592,26,2010-05-15,2010-05-21,2.96,132.223,8.512,A,152513,20,2010,10.0,No Holiday,986765.0099999998
3593,3593,26,2010-05-22,2010-05-28,2.91,132.2939,8.512,A,152513,21,2010,16.0,No Holiday,1069851.5899999996
3594,3594,26,2010-05-29,2010-06-04,2.86,132.3648,8.512,A,152513,22,2010,15.0,No Holiday,1003202.66
3595,3595,26,2010-06-05,2010-06-11,2.83,132.4357,8.512,A,152513,23,2010,11.0,No Holiday,1073862.5900000005
3596,3596,26,2010-06-12,2010-06-18,2.8,132.4733,8.512,A,152513,24,2010,12.0,No Holiday,1001286.6699999998
3597,3597,26,2010-06-19,2010-06-25,2.81,132.4976,8.512,A,152513,25,2010,18.0,No Holiday,976242.0900000001
3598,3598,26,2010-06-26,2010-07-02,2.82,132.5219,8.445,A,152513,26,2010,15.0,No Holiday,1078455.48
3599,3599,26,2010-07-03,2010-07-09,2.81,132.5461,8.445,A,152513,27,2010,22.0,Independence Day,1122356.5300000003
3600,3600,26,2010-07-10,2010-07-16,2.8,132.5668,8.445,A,152513,28,2010,20.0,No Holiday,1028151.7199999999
3601,3601,26,2010-07-17,2010-07-23,2.78,132.5826,8.445,A,152513,29,2010,19.0,No Holiday,971615.6199999999
3602,3602,26,2010-07-24,2010-07-30,2.79,132.5984,8.445,A,152513,30,2010,18.0,No Holiday,1005324.2799999999
3603,3603,26,2010-07-31,2010-08-06,2.79,132.6142,8.445,A,152513,31,2010,17.0,No Holiday,1125329.7699999998
3604,3604,26,2010-08-07,2010-08-13,2.81,132.63,8.445,A,152513,32,2010,16.0,No Holiday,1011938.2900000002
3605,3605,26,2010-08-14,2010-08-20,2.8,132.6616,8.445,A,152513,33,2010,17.0,No Holiday,1007385.3599999999
3606,3606,26,2010-08-21,2010-08-27,2.77,132.6932,8.445,A,152513,34,2010,14.0,No Holiday,977322.5200000001
3607,3607,26,2010-08-28,2010-09-03,2.74,132.7248,8.445,A,152513,35,2010,19.0,No Holiday,1037549.71
3608,3608,26,2010-09-04,2010-09-10,2.72,132.7565,8.445,A,152513,36,2010,13.0,No Holiday,1042226.2999999998
3609,3609,26,2010-09-11,2010-09-17,2.72,132.7671,8.445,A,152513,37,2010,10.0,No Holiday,923473.7000000002
3610,3610,26,2010-09-18,2010-09-24,2.72,132.7619,8.445,A,152513,38,2010,11.0,No Holiday,868636.2999999997
3611,3611,26,2010-09-25,2010-10-01,2.72,132.7568,8.149,A,152513,39,2010,14.0,No Holiday,923221.5199999998
3612,3612,26,2010-10-02,2010-10-08,2.78,132.7517,8.149,A,152513,40,2010,8.0,No Holiday,1001069.5200000001
3613,3613,26,2010-10-09,2010-10-15,2.88,132.7634,8.149,A,152513,41,2010,4.0,No Holiday,937956.89
3614,3614,26,2010-10-16,2010-10-22,2.92,132.8171,8.149,A,152513,42,2010,2.0,No Holiday,916522.6599999995
3615,3615,26,2010-10-23,2010-10-29,2.94,132.8708,8.149,A,152513,43,2010,5.0,No Holiday,895069.8799999999
3616,3616,26,2010-10-30,2010-11-05,2.94,132.9246,8.149,A,152513,44,2010,-1.0,No Holiday,970224.5100000004
3617,3617,26,2010-11-06,2010-11-12,2.96,132.9783,8.149,A,152513,45,2010,3.0,No Holiday,971193.0100000002
3618,3618,26,2010-11-13,2010-11-19,3.03,132.9172,8.149,A,152513,46,2010,3.0,No Holiday,901972.7000000003
3619,3619,26,2010-11-20,2010-11-26,3.07,132.8369,8.149,A,152513,47,2010,-2.0,Thanksgiving Day,1286833.62
3620,3620,26,2010-11-27,2010-12-03,3.06,132.7567,8.149,A,152513,48,2010,-2.0,No Holiday,1016143.6400000001
3621,3621,26,2010-12-04,2010-12-10,3.13,132.6764,8.149,A,152513,49,2010,-9.0,No Holiday,1149612.0400000003
3622,3622,26,2010-12-11,2010-12-17,3.14,132.6805,8.149,A,152513,50,2010,-6.0,No Holiday,1196813.3299999998
3623,3623,26,2010-12-18,2010-12-24,3.15,132.7477,8.149,A,152513,51,2010,-6.0,Christmas,1573982.4700000007
3624,3624,26,2010-12-25,2010-12-31,3.18,132.815,8.149,A,152513,52,2010,-7.0,Christmas,877268.2899999998
3625,3625,26,2011-01-01,2011-01-07,3.19,132.8823,7.907,A,152513,1,2011,-6.0,New Year's Day,938149.2099999998
3626,3626,26,2011-01-08,2011-01-14,3.22,132.9511,7.907,A,152513,2,2011,-8.0,No Holiday,812323.29
3627,3627,26,2011-01-15,2011-01-21,3.23,133.0285,7.907,A,152513,3,2011,-11.0,No Holiday,809833.2099999997
3628,3628,26,2011-01-22,2011-01-28,3.24,133.106,7.907,A,152513,4,2011,-15.0,No Holiday,817485.1399999999
3629,3629,26,2011-01-29,2011-02-04,3.24,133.1834,7.907,A,152513,5,2011,-12.0,No Holiday,911807.0199999999
3630,3630,26,2011-02-05,2011-02-11,3.26,133.2609,7.907,A,152513,6,2011,-9.0,No Holiday,1010711.08
3631,3631,26,2011-02-12,2011-02-18,3.26,133.3701,7.907,A,152513,7,2011,-7.0,No Holiday,981978.02
3632,3632,26,2011-02-19,2011-02-25,3.28,133.4921,7.907,A,152513,8,2011,-9.0,No Holiday,910298.44
3633,3633,26,2011-02-26,2011-03-04,3.44,133.6141,7.907,A,152513,9,2011,-10.0,No Holiday,945643.1699999998
3634,3634,26,2011-03-05,2011-03-11,3.6,133.7361,7.907,A,152513,10,2011,-2.0,No Holiday,946614.5499999998
3635,3635,26,2011-03-12,2011-03-18,3.63,133.8492,7.907,A,152513,11,2011,-0.0,No Holiday,887426.1200000005
3636,3636,26,2011-03-19,2011-03-25,3.62,133.9587,7.907,A,152513,12,2011,-5.0,No Holiday,866566.5400000002
3637,3637,26,2011-03-26,2011-04-01,3.64,134.0683,7.818,A,152513,13,2011,-5.0,No Holiday,849231.6099999999
3638,3638,26,2011-04-02,2011-04-08,3.72,134.1778,7.818,A,152513,14,2011,-2.0,No Holiday,985229.8099999999
3639,3639,26,2011-04-09,2011-04-15,3.82,134.2785,7.818,A,152513,15,2011,4.0,No Holiday,863266.1199999998
3640,3640,26,2011-04-16,2011-04-22,3.92,134.3571,7.818,A,152513,16,2011,1.0,No Holiday,921700.61
3641,3641,26,2011-04-23,2011-04-29,3.99,134.4357,7.818,A,152513,17,2011,8.0,No Holiday,873450.2900000002
3642,3642,26,2011-04-30,2011-05-06,4.08,134.5144,7.818,A,152513,18,2011,7.0,No Holiday,1024778.2299999999
3643,3643,26,2011-05-07,2011-05-13,4.1,134.593,7.818,A,152513,19,2011,9.0,No Holiday,941008.85
3644,3644,26,2011-05-14,2011-05-20,4.1,134.6804,7.818,A,152513,20,2011,9.0,No Holiday,938334.62
3645,3645,26,2011-05-21,2011-05-27,4.03,134.7678,7.818,A,152513,21,2011,14.0,No Holiday,996723.5799999998
3646,3646,26,2011-05-28,2011-06-03,3.97,134.8552,7.818,A,152513,22,2011,16.0,No Holiday,1054454.4
3647,3647,26,2011-06-04,2011-06-10,3.92,134.9425,7.818,A,152513,23,2011,15.0,No Holiday,1094058.68
3648,3648,26,2011-06-11,2011-06-17,3.87,135.0837,7.818,A,152513,24,2011,12.0,No Holiday,981646.4600000001
3649,3649,26,2011-06-18,2011-06-24,3.85,135.2653,7.818,A,152513,25,2011,14.0,No Holiday,997474.9300000002
3650,3650,26,2011-06-25,2011-07-01,3.82,135.4468,7.767,A,152513,26,2011,15.0,No Holiday,1070119.0899999996
3651,3651,26,2011-07-02,2011-07-08,3.78,135.6283,7.767,A,152513,27,2011,17.0,Independence Day,1133807.0300000003
3652,3652,26,2011-07-09,2011-07-15,3.83,135.7837,7.767,A,152513,28,2011,18.0,No Holiday,1021534.7
3653,3653,26,2011-07-16,2011-07-22,3.88,135.8738,7.767,A,152513,29,2011,21.0,No Holiday,1017867.7999999999
3654,3654,26,2011-07-23,2011-07-29,3.9,135.9639,7.767,A,152513,30,2011,17.0,No Holiday,1005360.5000000001
3655,3655,26,2011-07-30,2011-08-05,3.9,136.054,7.767,A,152513,31,2011,17.0,No Holiday,1107552.43
3656,3656,26,2011-08-06,2011-08-12,3.88,136.1441,7.767,A,152513,32,2011,17.0,No Holiday,1087644.4999999995
3657,3657,26,2011-08-13,2011-08-19,3.82,136.1831,7.767,A,152513,33,2011,16.0,No Holiday,1021766.7499999999
3658,3658,26,2011-08-20,2011-08-26,3.8,136.2136,7.767,A,152513,34,2011,16.0,No Holiday,1064617.6199999999
3659,3659,26,2011-08-27,2011-09-02,3.78,136.2441,7.767,A,152513,35,2011,15.0,No Holiday,1040143.1399999997
3660,3660,26,2011-09-03,2011-09-09,3.81,136.2746,7.767,A,152513,36,2011,16.0,No Holiday,1069710.9700000004
3661,3661,26,2011-09-10,2011-09-16,3.81,136.3145,7.767,A,152513,37,2011,13.0,No Holiday,951569.8400000002
3662,3662,26,2011-09-17,2011-09-23,3.76,136.367,7.767,A,152513,38,2011,10.0,No Holiday,923644.6000000003
3663,3663,26,2011-09-24,2011-09-30,3.68,136.4195,7.767,A,152513,39,2011,15.0,No Holiday,959339.5100000001
3664,3664,26,2011-10-01,2011-10-07,3.63,136.472,7.598,A,152513,40,2011,8.0,No Holiday,1130022.9900000002
3665,3665,26,2011-10-08,2011-10-14,3.58,136.5151,7.598,A,152513,41,2011,12.0,No Holiday,987886.0799999998
3666,3666,26,2011-10-15,2011-10-21,3.62,136.5018,7.598,A,152513,42,2011,7.0,No Holiday,974907.2800000003
3667,3667,26,2011-10-22,2011-10-28,3.6,136.4885,7.598,A,152513,43,2011,2.0,No Holiday,972256.9799999999
3668,3668,26,2011-10-29,2011-11-04,3.59,136.4751,7.598,A,152513,44,2011,-0.0,No Holiday,988950.75
3669,3669,26,2011-11-05,2011-11-11,3.57,136.4618,7.598,A,152513,45,2011,4.0,No Holiday,1077640.13
3670,3670,26,2011-11-12,2011-11-18,3.57,136.4667,7.598,A,152513,46,2011,3.0,No Holiday,946091.79
3671,3671,26,2011-11-19,2011-11-25,3.54,136.4788,7.598,A,152513,47,2011,-1.0,Thanksgiving Day,1282320.05
3672,3672,26,2011-11-26,2011-12-02,3.5,136.4909,7.598,A,152513,48,2011,3.0,No Holiday,1012498.4899999999
3673,3673,26,2011-12-03,2011-12-09,3.47,136.5031,7.598,A,152513,49,2011,1.0,No Holiday,1148987.4600000002
3674,3674,26,2011-12-10,2011-12-16,3.44,136.5335,7.598,A,152513,50,2011,-2.0,No Holiday,1204807.8299999998
3675,3675,26,2011-12-17,2011-12-23,3.41,136.5884,7.598,A,152513,51,2011,-5.0,No Holiday,1515175.01
3676,3676,26,2011-12-24,2011-12-30,3.4,136.6433,7.598,A,152513,52,2011,-7.0,Christmas,972834.42
3677,3677,26,2011-12-31,2012-01-06,3.44,136.6981,7.4670000000000005,A,152513,1,2012,-5.0,New Year's Day,971557.6199999998
3678,3678,26,2012-01-07,2012-01-13,3.52,136.753,7.4670000000000005,A,152513,2,2012,-4.0,No Holiday,836305.6500000001
3679,3679,26,2012-01-14,2012-01-20,3.54,136.8564,7.4670000000000005,A,152513,3,2012,-9.0,No Holiday,838751.5000000002
3680,3680,26,2012-01-21,2012-01-27,3.57,136.9598,7.4670000000000005,A,152513,4,2012,-4.0,No Holiday,820059.89
3681,3681,26,2012-01-28,2012-02-03,3.63,137.0633,7.4670000000000005,A,152513,5,2012,-4.0,No Holiday,939158.2499999998
3682,3682,26,2012-02-04,2012-02-10,3.66,137.1667,7.4670000000000005,A,152513,6,2012,-5.0,No Holiday,1081005.6399999994
3683,3683,26,2012-02-11,2012-02-17,3.7,137.2583,7.4670000000000005,A,152513,7,2012,-5.0,No Holiday,965788.7600000001
3684,3684,26,2012-02-18,2012-02-24,3.75,137.3411,7.4670000000000005,A,152513,8,2012,-2.0,No Holiday,917924.4700000003
3685,3685,26,2012-02-25,2012-03-02,3.83,137.4239,7.4670000000000005,A,152513,9,2012,-5.0,No Holiday,955641.7399999999
3686,3686,26,2012-03-03,2012-03-09,3.88,137.5067,7.4670000000000005,A,152513,10,2012,-2.0,No Holiday,1028569.0099999998
3687,3687,26,2012-03-10,2012-03-16,3.87,137.5844,7.4670000000000005,A,152513,11,2012,2.0,No Holiday,919503.4
3688,3688,26,2012-03-17,2012-03-23,3.89,137.6553,7.4670000000000005,A,152513,12,2012,10.0,No Holiday,874790.6800000002
3689,3689,26,2012-03-24,2012-03-30,3.92,137.7262,7.4670000000000005,A,152513,13,2012,1.0,No Holiday,922018.4300000003
3690,3690,26,2012-03-31,2012-04-06,3.96,137.7971,7.489,A,152513,14,2012,1.0,No Holiday,1116829.2299999997
3691,3691,26,2012-04-07,2012-04-13,4.03,137.868,7.489,A,152513,15,2012,3.0,No Holiday,889670.2899999998
3692,3692,26,2012-04-14,2012-04-20,4.05,137.9231,7.489,A,152513,16,2012,10.0,No Holiday,923600.0199999999
3693,3693,26,2012-04-21,2012-04-27,4.02,137.9781,7.489,A,152513,17,2012,6.0,No Holiday,911969.0000000001
3694,3694,26,2012-04-28,2012-05-04,3.99,138.0332,7.489,A,152513,18,2012,5.0,No Holiday,946573.2899999998
3695,3695,26,2012-05-05,2012-05-11,3.95,138.0883,7.489,A,152513,19,2012,8.0,No Holiday,1062548.73
3696,3696,26,2012-05-12,2012-05-18,3.9,138.1066,7.489,A,152513,20,2012,11.0,No Holiday,978082.8399999999
3697,3697,26,2012-05-19,2012-05-25,3.85,138.1102,7.489,A,152513,21,2012,15.0,No Holiday,1067310.7400000002
3698,3698,26,2012-05-26,2012-06-01,3.8,138.1138,7.489,A,152513,22,2012,15.0,No Holiday,1015853.03
3699,3699,26,2012-06-02,2012-06-08,3.75,138.1174,7.489,A,152513,23,2012,10.0,No Holiday,1106176.83
3700,3700,26,2012-06-09,2012-06-15,3.68,138.1295,7.489,A,152513,24,2012,14.0,No Holiday,1029248.2200000001
3701,3701,26,2012-06-16,2012-06-22,3.63,138.1629,7.489,A,152513,25,2012,17.0,No Holiday,1056282.9099999997
3702,3702,26,2012-06-23,2012-06-29,3.58,138.1963,7.489,A,152513,26,2012,16.0,No Holiday,1051190.4400000002
3703,3703,26,2012-06-30,2012-07-06,3.54,138.2296,7.405,A,152513,27,2012,18.0,Independence Day,1180470.8000000005
3704,3704,26,2012-07-07,2012-07-13,3.56,138.263,7.405,A,152513,28,2012,18.0,No Holiday,1063149.78
3705,3705,26,2012-07-14,2012-07-20,3.61,138.2332,7.405,A,152513,29,2012,19.0,No Holiday,1049625.8999999997
3706,3706,26,2012-07-21,2012-07-27,3.7,138.2034,7.405,A,152513,30,2012,18.0,No Holiday,1031745.1399999997
3707,3707,26,2012-07-28,2012-08-03,3.7,138.1736,7.405,A,152513,31,2012,19.0,No Holiday,1090915.0899999999
3708,3708,26,2012-08-04,2012-08-10,3.77,138.1438,7.405,A,152513,32,2012,19.0,No Holiday,1121476.51
3709,3709,26,2012-08-11,2012-08-17,3.84,138.1857,7.405,A,152513,33,2012,19.0,No Holiday,1068292.5599999998
3710,3710,26,2012-08-18,2012-08-24,3.87,138.2815,7.405,A,152513,34,2012,17.0,No Holiday,1022704.2
3711,3711,26,2012-08-25,2012-08-31,3.88,138.3772,7.405,A,152513,35,2012,18.0,No Holiday,1053495.51
3712,3712,26,2012-09-01,2012-09-07,3.92,138.4729,7.405,A,152513,36,2012,16.0,No Holiday,1081874.03
3713,3713,26,2012-09-08,2012-09-14,3.99,138.5673,7.405,A,152513,37,2012,14.0,No Holiday,986131.9400000003
3714,3714,26,2012-09-15,2012-09-21,4.06,138.6534,7.405,A,152513,38,2012,11.0,No Holiday,961084.0799999997
3715,3715,26,2012-09-22,2012-09-28,4.02,138.7395,7.405,A,152513,39,2012,10.0,No Holiday,964726.3700000001
3716,3716,26,2012-09-29,2012-10-05,4.03,138.8256,7.138,A,152513,40,2012,12.0,No Holiday,1095504.26
3717,3717,26,2012-10-06,2012-10-12,4.03,138.9117,7.138,A,152513,41,2012,7.0,No Holiday,1044639.6900000002
3718,3718,26,2012-10-13,2012-10-19,4.0,138.8336,7.138,A,152513,42,2012,6.0,No Holiday,975578.0199999999
3719,3719,26,2012-10-20,2012-10-26,3.92,138.7282,7.138,A,152513,43,2012,8.0,No Holiday,958619.7999999998
3720,3720,27,2010-01-30,2010-02-05,2.95,135.3525,8.237,A,204184,5,2010,-3.0,No Holiday,1874289.7899999993
3721,3721,27,2010-02-06,2010-02-12,2.94,135.4113,8.237,A,204184,6,2010,-1.0,No Holiday,1745362.72
3722,3722,27,2010-02-13,2010-02-19,2.91,135.4658,8.237,A,204184,7,2010,-0.0,No Holiday,1945070.33
3723,3723,27,2010-02-20,2010-02-26,2.91,135.5195,8.237,A,204184,8,2010,2.0,No Holiday,1390934.27
3724,3724,27,2010-02-27,2010-03-05,2.92,135.5733,8.237,A,204184,9,2010,3.0,No Holiday,1313729.7199999997
3725,3725,27,2010-03-06,2010-03-12,2.94,135.627,8.237,A,204184,10,2010,8.0,No Holiday,1925113.12
3726,3726,27,2010-03-13,2010-03-19,2.96,135.6682,8.237,A,204184,11,2010,9.0,No Holiday,1700627.9700000004
3727,3727,27,2010-03-20,2010-03-26,2.96,135.7074,8.237,A,204184,12,2010,11.0,No Holiday,1836714.8400000005
3728,3728,27,2010-03-27,2010-04-02,2.96,135.7465,8.058,A,204184,13,2010,8.0,No Holiday,2053952.9699999993
3729,3729,27,2010-04-03,2010-04-09,2.99,135.7856,8.058,A,204184,14,2010,17.0,No Holiday,1955814.1299999994
3730,3730,27,2010-04-10,2010-04-16,3.01,135.8272,8.058,A,204184,15,2010,13.0,No Holiday,1857500.9599999995
3731,3731,27,2010-04-17,2010-04-23,3.02,135.8722,8.058,A,204184,16,2010,12.0,No Holiday,1850205.4700000002
3732,3732,27,2010-04-24,2010-04-30,3.04,135.9171,8.058,A,204184,17,2010,12.0,No Holiday,1805885.0400000003
3733,3733,27,2010-05-01,2010-05-07,3.1,135.962,8.058,A,204184,18,2010,21.0,No Holiday,1939458.8399999992
3734,3734,27,2010-05-08,2010-05-14,3.11,136.0104,8.058,A,204184,19,2010,12.0,No Holiday,1842465.7799999998
3735,3735,27,2010-05-15,2010-05-21,3.1,136.0797,8.058,A,204184,20,2010,17.0,No Holiday,1836595.5799999996
3736,3736,27,2010-05-22,2010-05-28,3.05,136.1489,8.058,A,204184,21,2010,20.0,No Holiday,1962468.6699999995
3737,3737,27,2010-05-29,2010-06-04,3.01,136.2182,8.058,A,204184,22,2010,23.0,No Holiday,2073102.5899999994
3738,3738,27,2010-06-05,2010-06-11,2.97,136.2874,8.058,A,204184,23,2010,21.0,No Holiday,1873812.9299999997
3739,3739,27,2010-06-12,2010-06-18,2.94,136.3243,8.058,A,204184,24,2010,21.0,No Holiday,1887182.2700000003
3740,3740,27,2010-06-19,2010-06-25,2.96,136.3483,8.058,A,204184,25,2010,26.0,No Holiday,1962625.0100000002
3741,3741,27,2010-06-26,2010-07-02,2.96,136.3723,7.982,A,204184,26,2010,25.0,No Holiday,2024554.0999999996
3742,3742,27,2010-07-03,2010-07-09,2.94,136.3963,7.982,A,204184,27,2010,28.0,Independence Day,2119163.0100000002
3743,3743,27,2010-07-10,2010-07-16,2.93,136.418,7.982,A,204184,28,2010,26.0,No Holiday,1880691.6400000004
3744,3744,27,2010-07-17,2010-07-23,2.92,136.4367,7.982,A,204184,29,2010,28.0,No Holiday,1808250.7099999997
3745,3745,27,2010-07-24,2010-07-30,2.93,136.4554,7.982,A,204184,30,2010,27.0,No Holiday,1816489.53
3746,3746,27,2010-07-31,2010-08-06,2.94,136.4741,7.982,A,204184,31,2010,25.0,No Holiday,1908036.6800000004
3747,3747,27,2010-08-07,2010-08-13,2.92,136.4928,7.982,A,204184,32,2010,25.0,No Holiday,1864436.1200000006
3748,3748,27,2010-08-14,2010-08-20,2.91,136.5249,7.982,A,204184,33,2010,24.0,No Holiday,1936878.4599999997
3749,3749,27,2010-08-21,2010-08-27,2.88,136.557,7.982,A,204184,34,2010,21.0,No Holiday,1870684.21
3750,3750,27,2010-08-28,2010-09-03,2.86,136.5891,7.982,A,204184,35,2010,26.0,No Holiday,1908110.8999999994
3751,3751,27,2010-09-04,2010-09-10,2.84,136.6212,7.982,A,204184,36,2010,21.0,No Holiday,1913494.8100000003
3752,3752,27,2010-09-11,2010-09-17,2.85,136.6338,7.982,A,204184,37,2010,18.0,No Holiday,1629978.4599999997
3753,3753,27,2010-09-18,2010-09-24,2.84,136.6318,7.982,A,204184,38,2010,19.0,No Holiday,1597002.71
3754,3754,27,2010-09-25,2010-10-01,2.84,136.6298,8.021,A,204184,39,2010,21.0,No Holiday,1543532.8299999998
3755,3755,27,2010-10-02,2010-10-08,2.9,136.6277,8.021,A,204184,40,2010,14.0,No Holiday,1707662.87
3756,3756,27,2010-10-09,2010-10-15,3.0,136.6402,8.021,A,204184,41,2010,15.0,No Holiday,1728388.1999999997
3757,3757,27,2010-10-16,2010-10-22,3.05,136.6889,8.021,A,204184,42,2010,12.0,No Holiday,1693935.2899999998
3758,3758,27,2010-10-23,2010-10-29,3.06,136.7375,8.021,A,204184,43,2010,16.0,No Holiday,1688955.4899999995
3759,3759,27,2010-10-30,2010-11-05,3.05,136.7862,8.021,A,204184,44,2010,8.0,No Holiday,1686010.0200000005
3760,3760,27,2010-11-06,2010-11-12,3.06,136.8349,8.021,A,204184,45,2010,8.0,No Holiday,1828010.2499999993
3761,3761,27,2010-11-13,2010-11-19,3.14,136.7716,8.021,A,204184,46,2010,10.0,No Holiday,1704785.7400000002
3762,3762,27,2010-11-20,2010-11-26,3.19,136.6896,8.021,A,204184,47,2010,8.0,Thanksgiving Day,2627910.7500000005
3763,3763,27,2010-11-27,2010-12-03,3.2,136.6076,8.021,A,204184,48,2010,5.0,No Holiday,1884343.67
3764,3764,27,2010-12-04,2010-12-10,3.26,136.5256,8.021,A,204184,49,2010,-1.0,No Holiday,2139733.6799999997
3765,3765,27,2010-12-11,2010-12-17,3.3,136.5293,8.021,A,204184,50,2010,-0.0,No Holiday,2350098.36
3766,3766,27,2010-12-18,2010-12-24,3.31,136.5973,8.021,A,204184,51,2010,-0.0,Christmas,3078162.0799999996
3767,3767,27,2010-12-25,2010-12-31,3.34,136.6653,8.021,A,204184,52,2010,-1.0,Christmas,1440963.0
3768,3768,27,2011-01-01,2011-01-07,3.35,136.7333,7.827000000000001,A,204184,1,2011,1.0,New Year's Day,1568159.4799999997
3769,3769,27,2011-01-08,2011-01-14,3.37,136.8035,7.827000000000001,A,204184,2,2011,-4.0,No Holiday,1532308.6200000003
3770,3770,27,2011-01-15,2011-01-21,3.39,136.8871,7.827000000000001,A,204184,3,2011,-1.0,No Holiday,1517029.8999999994
3771,3771,27,2011-01-22,2011-01-28,3.4,136.9707,7.827000000000001,A,204184,4,2011,-5.0,No Holiday,1421111.55
3772,3772,27,2011-01-29,2011-02-04,3.4,137.0542,7.827000000000001,A,204184,5,2011,-2.0,No Holiday,1628100.79
3773,3773,27,2011-02-05,2011-02-11,3.42,137.1378,7.827000000000001,A,204184,6,2011,-1.0,No Holiday,1636224.7700000007
3774,3774,27,2011-02-12,2011-02-18,3.42,137.2512,7.827000000000001,A,204184,7,2011,4.0,No Holiday,1709365.1900000004
3775,3775,27,2011-02-19,2011-02-25,3.45,137.3764,7.827000000000001,A,204184,8,2011,1.0,No Holiday,1688935.7100000004
3776,3776,27,2011-02-26,2011-03-04,3.6,137.5017,7.827000000000001,A,204184,9,2011,3.0,No Holiday,1656130.6699999997
3777,3777,27,2011-03-05,2011-03-11,3.75,137.627,7.827000000000001,A,204184,10,2011,6.0,No Holiday,1613259.7700000012
3778,3778,27,2011-03-12,2011-03-18,3.8,137.7399,7.827000000000001,A,204184,11,2011,8.0,No Holiday,1624539.2100000002
3779,3779,27,2011-03-19,2011-03-25,3.79,137.8479,7.827000000000001,A,204184,12,2011,5.0,No Holiday,1554651.0799999998
