Date,Store,Fuel_Price,Pred_Fuel_Pric,CPI,Pred_CPI,Temperature_C,Pred_Temp,Unemployment,Pred_Unem,Weekly_Sales,Pred_Week_Sales,Ave_Sales,Proph_Label,Model_Label_Pred,Model_Label_Real,Real_Label
2012-06-10,30,3.39,2.671401045767602,221.40099999999998,224.24067020653285,28.0,22.0337911632554,6.891,6.652139393878263,438523.2400000001,407247.79617952026,438579.61622377636,Average,Above,Average,Average
2012-06-17,30,3.35,2.6514464257817862,221.4412,224.45070464062454,28.0,22.064609508160647,6.891,6.625015325815366,428554.63,406868.2639041283,438579.61622377636,Average,Above,Average,Average
2012-06-24,30,3.29,2.6314918057959686,221.4813,224.6607390747164,31.0,22.095427853065907,6.891,6.59789125775247,423192.40000000014,406488.7316287363,438579.61622377636,Average,Above,Average,Average
2012-07-01,30,3.23,2.6115371858101515,221.5215,224.870773508808,30.0,22.12624619797116,6.565,6.570767189689572,440553.4199999999,406109.1993533443,438579.61622377636,Average,Above,Average,Average
2012-07-08,30,3.26,2.5915825658243343,221.5617,225.08080794289975,28.0,22.157064542876405,6.565,6.5436431216266735,417640.34,405729.6670779524,438579.61622377636,Average,Above,Average,Average
2012-07-15,30,3.31,2.5716279458385176,221.5701,225.29084237699155,29.0,22.18788288778166,6.565,6.516519053563777,427491.04,405350.1348025605,438579.61622377636,Average,Above,Average,Average
2012-07-22,30,3.41,2.5516733258527005,221.5785,225.50087681108326,31.0,22.21870123268692,6.565,6.489394985500881,424581.17,404970.6025271685,438579.61622377636,Average,Above,Average,Average
2012-07-29,30,3.42,2.5317187058668837,221.58700000000002,225.71091124517497,33.0,22.249519577592174,6.565,6.462270917437983,425136.55,404591.0702517765,438579.61622377636,Average,Above,Average,Average
2012-08-05,30,3.49,2.5117640858810666,221.5954,225.9209456792667,32.0,22.280337922497424,6.565,6.4351468493750845,430878.28000000014,404211.5379763845,438579.61622377636,Average,Above,Average,Average
2012-08-12,30,3.57,2.491809465895249,221.6751,226.13098011335842,30.0,22.311156267402676,6.565,6.408022781312188,423351.15,403832.0057009927,438579.61622377636,Average,Above,Average,Average
2012-08-19,30,3.62,2.4718548459094323,221.8084,226.3410145474502,25.0,22.341974612307936,6.565,6.380898713249293,425296.65,403452.4734256007,438579.61622377636,Average,Above,Average,Average
2012-08-26,30,3.64,2.451900225923616,221.9416,226.5510489815419,29.0,22.372792957213193,6.565,6.353774645186394,439132.5,403072.9411502088,438579.61622377636,Average,Above,Average,Average
2012-09-02,30,3.73,2.4319456059377984,222.0748,226.7610834156337,31.0,22.40361130211844,6.565,6.326650577123496,433565.77,402693.4088748168,438579.61622377636,Average,Above,Average,Average
2012-09-09,30,3.72,2.411990985951981,222.2174,226.97111784972543,24.0,22.43442964702369,6.565,6.299526509060598,437773.30999999976,402313.87659942475,438579.61622377636,Average,Above,Average,Average
2012-09-16,30,3.72,2.392036365966164,222.4169,227.18115228381714,22.0,22.465247991928948,6.565,6.272402440997702,443891.64,401934.34432403283,438579.61622377636,Average,Above,Average,Average
2012-09-23,30,3.67,2.3720817459803474,222.6164,227.39118671790885,27.0,22.4960663368342,6.565,6.245278372934806,425410.04,401554.8120486409,438579.61622377636,Average,Above,Average,Average
2012-09-30,30,3.62,2.3521271259945307,222.8159,227.60122115200062,21.0,22.526884681739453,6.17,6.2181543048719075,446751.45,401175.279773249,438579.61622377636,Average,Above,Average,Average
2012-10-07,30,3.6,2.332172506008713,223.0154,227.81125558609241,16.0,22.557703026644713,6.17,6.191030236809009,434593.26000000007,400795.74749785697,438579.61622377636,Average,Above,Average,Average
2012-10-14,30,3.59,2.3122178860228964,223.0598,228.0212900201841,20.0,22.58852137154997,6.17,6.163906168746113,437537.2899999999,400416.2152224651,438579.61622377636,Average,Above,Average,Average
2012-10-21,30,3.51,2.292263266037079,223.0783,228.23132445427586,21.0,22.619339716455215,6.17,6.136782100683216,439424.5,400036.68294707313,438579.61622377636,Average,Above,Average,Average
2012-01-08,31,3.26,3.1104026854555764,219.5328,219.61991265651463,7.0,21.355787575339814,7.057,7.2488688912620045,1377485.12,1472016.773008249,1395901.4370629366,Average,Above,Average,Average
2012-01-15,31,3.27,3.0904480654697597,219.6258,219.82994709060642,11.0,21.38660592024507,7.057,7.221744823199106,1372504.8999999994,1473485.4531776353,1395901.4370629366,Average,Above,Average,Average
2012-01-22,31,3.29,3.0704934454839425,219.7189,220.03998152469813,10.0,21.41742426515032,7.057,7.194620755136208,1259941.48,1474954.1333470216,1395901.4370629366,Average,Above,Average,Average
2012-01-29,31,3.36,3.050538825498125,219.8119,220.25001595878982,13.0,21.448242610055576,7.057,7.167496687073312,1391479.91,1476422.8135164075,1395901.4370629366,Average,Above,Average,Average
2012-02-05,31,3.41,3.030584205512308,219.9049,220.46005039288158,8.0,21.47906095496083,7.057,7.140372619010415,1527688.5799999996,1477891.493685794,1395901.4370629366,Average,Above,Average,Average
2012-02-12,31,3.51,3.0106295855264915,220.0652,220.67008482697327,7.0,21.509879299866085,7.057,7.113248550947517,1570813.5199999998,1479360.1738551804,1395901.4370629366,Average,Above,Average,Average
2012-02-19,31,3.56,2.9906749655406744,220.2759,220.88011926106503,13.0,21.54069764477134,7.057,7.08612448288462,1392543.37,1480828.8540245662,1395901.4370629366,Average,Above,Average,Average
2012-02-26,31,3.63,2.9707203455548568,220.4867,221.09015369515683,15.0,21.57151598967659,7.057,7.059000414821723,1427881.2199999997,1482297.5341939526,1395901.4370629366,Average,Above,Average,Average
2012-03-04,31,3.67,2.95076572556904,220.6974,221.30018812924854,14.0,21.602334334581844,7.057,7.031876346758826,1439034.860000001,1483766.2143633391,1395901.4370629366,Average,Above,Average,Average
2012-03-11,31,3.73,2.9308111055832238,220.8498,221.51022256334025,17.0,21.6331526794871,7.057,7.0047522786959275,1481728.13,1485234.8945327252,1395901.4370629366,Average,Above,Average,Average
2012-03-18,31,3.79,2.910856485597406,220.9245,221.720256997432,17.0,21.663971024392357,7.057,6.97762821063303,1365824.9699999995,1486703.5747021113,1395901.4370629366,Average,Above,Average,Average
2012-03-25,31,3.84,2.890901865611589,220.9991,221.9302914315237,20.0,21.69478936929761,7.057,6.950504142570133,1318854.2200000004,1488172.2548714974,1395901.4370629366,Average,Above,Average,Average
2012-04-01,31,3.89,2.8709472456257723,221.0738,222.14032586561547,21.0,21.72560771420286,6.891,6.923380074507237,1496169.8099999996,1489640.935040884,1395901.4370629366,Average,Above,Average,Average
2012-04-08,31,3.89,2.8509926256399547,221.1484,222.35036029970718,21.0,21.756426059108115,6.891,6.8962560064443394,1407842.9099999997,1491109.61521027,1395901.4370629366,Average,Above,Average,Average
2012-04-15,31,3.88,2.8310380056541384,221.2021,222.56039473379892,19.0,21.787244404013368,6.891,6.869131938381442,1407036.5900000005,1492578.2953796561,1395901.4370629366,Average,Above,Average,Average
2012-04-22,31,3.81,2.8110833856683213,221.2558,222.77042916789063,21.0,21.81806274891862,6.891,6.842007870318544,1311352.25,1494046.975549043,1395901.4370629366,Average,Above,Average,Average
2012-04-29,31,3.75,2.791128765682504,221.3095,222.98046360198242,25.0,21.848881093823877,6.891,6.814883802255647,1391257.2800000005,1495515.655718429,1395901.4370629366,Average,Above,Average,Average
2012-05-06,31,3.69,2.771174145696687,221.3632,223.19049803607413,23.0,21.87969943872913,6.891,6.787759734192751,1392938.0600000005,1496984.335887815,1395901.4370629366,Average,Above,Average,Average
2012-05-13,31,3.63,2.7512195257108703,221.3803,223.4005324701659,22.0,21.910517783634386,6.891,6.760635666129852,1441473.82,1498453.0160572012,1395901.4370629366,Average,Above,Average,Average
2012-05-20,31,3.56,2.731264905725053,221.3828,223.6105669042576,26.0,21.94133612853964,6.891,6.733511598066954,1397094.2599999998,1499921.6962265878,1395901.4370629366,Average,Above,Average,Average
2012-05-27,31,3.5,2.7113102857392364,221.3853,223.8206013383493,26.0,21.972154473444892,6.891,6.706387530004058,1404516.2899999998,1501390.376395974,1395901.4370629366,Average,Above,Average,Average
2012-06-03,31,3.45,2.691355665753419,221.3877,224.0306357724411,26.0,22.002972818350145,6.891,6.6792634619411615,1443285.79,1502859.0565653604,1395901.4370629366,Average,Above,Average,Average
2012-06-10,31,3.39,2.671401045767602,221.40099999999998,224.24067020653285,28.0,22.0337911632554,6.891,6.652139393878263,1431003.43,1504327.7367347463,1395901.4370629366,Average,Above,Average,Average
2012-06-17,31,3.35,2.6514464257817862,221.4412,224.45070464062454,28.0,22.064609508160647,6.891,6.625015325815366,1394065.7599999998,1505796.4169041328,1395901.4370629366,Average,Above,Average,Average
2012-06-24,31,3.29,2.6314918057959686,221.4813,224.6607390747164,31.0,22.095427853065907,6.891,6.59789125775247,1349202.2500000002,1507265.0970735187,1395901.4370629366,Average,Above,Average,Average
2012-07-01,31,3.23,2.6115371858101515,221.5215,224.870773508808,30.0,22.12624619797116,6.565,6.570767189689572,1458059.4200000004,1508733.7772429052,1395901.4370629366,Average,Above,Average,Average
2012-07-08,31,3.26,2.5915825658243343,221.5617,225.08080794289975,28.0,22.157064542876405,6.565,6.5436431216266735,1374301.3400000008,1510202.4574122913,1395901.4370629366,Average,Above,Average,Average
2012-07-15,31,3.31,2.5716279458385176,221.5701,225.29084237699155,29.0,22.18788288778166,6.565,6.516519053563777,1392395.1999999995,1511671.1375816774,1395901.4370629366,Average,Above,Average,Average
2012-07-22,31,3.41,2.5516733258527005,221.5785,225.50087681108326,31.0,22.21870123268692,6.565,6.489394985500881,1303732.3600000006,1513139.8177510637,1395901.4370629366,Average,Above,Average,Average
2012-07-29,31,3.42,2.5317187058668837,221.58700000000002,225.71091124517497,33.0,22.249519577592174,6.565,6.462270917437983,1390174.6300000004,1514608.49792045,1395901.4370629366,Average,Above,Average,Average
2012-08-05,31,3.49,2.5117640858810666,221.5954,225.9209456792667,32.0,22.280337922497424,6.565,6.4351468493750845,1386472.5900000005,1516077.1780898361,1395901.4370629366,Average,Above,Average,Average
2012-08-12,31,3.57,2.491809465895249,221.6751,226.13098011335842,30.0,22.311156267402676,6.565,6.408022781312188,1410181.7,1517545.8582592227,1395901.4370629366,Average,Above,Average,Average
2012-08-19,31,3.62,2.4718548459094323,221.8084,226.3410145474502,25.0,22.341974612307936,6.565,6.380898713249293,1379783.21,1519014.5384286088,1395901.4370629366,Average,Above,Average,Average
2012-08-26,31,3.64,2.451900225923616,221.9416,226.5510489815419,29.0,22.372792957213193,6.565,6.353774645186394,1373651.4900000007,1520483.2185979954,1395901.4370629366,Average,Above,Average,Average
2012-09-02,31,3.73,2.4319456059377984,222.0748,226.7610834156337,31.0,22.40361130211844,6.565,6.326650577123496,1358111.62,1521951.8987673812,1395901.4370629366,Average,Above,Average,Average
2012-09-09,31,3.72,2.411990985951981,222.2174,226.97111784972543,24.0,22.43442964702369,6.565,6.299526509060598,1327705.44,1523420.5789367675,1395901.4370629366,Average,Above,Average,Average
2012-09-16,31,3.72,2.392036365966164,222.4169,227.18115228381714,22.0,22.465247991928948,6.565,6.272402440997702,1373064.8699999996,1524889.259106154,1395901.4370629366,Average,Above,Average,Average
2012-09-23,31,3.67,2.3720817459803474,222.6164,227.39118671790885,27.0,22.4960663368342,6.565,6.245278372934806,1279080.5800000005,1526357.9392755404,1395901.4370629366,Average,Above,Average,Average
2012-09-30,31,3.62,2.3521271259945307,222.8159,227.60122115200062,21.0,22.526884681739453,6.17,6.2181543048719075,1363365.0499999998,1527826.6194449263,1395901.4370629366,Average,Above,Average,Average
2012-10-07,31,3.6,2.332172506008713,223.0154,227.81125558609241,16.0,22.557703026644713,6.17,6.191030236809009,1401113.4200000002,1529295.2996143126,1395901.4370629366,Average,Above,Average,Average
2012-10-14,31,3.59,2.3122178860228964,223.0598,228.0212900201841,20.0,22.58852137154997,6.17,6.163906168746113,1378730.45,1530763.9797836991,1395901.4370629366,Average,Above,Average,Average
2012-10-21,31,3.51,2.292263266037079,223.0783,228.23132445427586,21.0,22.619339716455215,6.17,6.136782100683216,1340232.55,1532232.6599530852,1395901.4370629366,Average,Above,Average,Average
2012-01-08,32,3.08,3.2468396239244597,196.7331,196.55339015992803,-2.0,11.852288471412836,8.256,8.408883879263767,1071598.36,1190560.4058703915,1158466.9872222224,Average,Average,Average,Average
2012-01-15,32,3.06,3.2317289355945347,196.7797,196.6620133739637,3.0,11.88336025526365,8.256,8.398515902000005,1080012.0400000005,1191232.466010505,1158466.9872222224,Average,Average,Average,Average
2012-01-22,32,3.04,3.2166182472646088,196.8263,196.77063658799943,3.0,11.914432039114466,8.256,8.388147924736241,1051864.6,1191904.5261506187,1158466.9872222224,Average,Average,Average,Average
2012-01-29,32,3.03,3.2015075589346838,196.8729,196.8792598020351,2.0,11.945503822965286,8.256,8.377779947472481,1156826.3100000005,1192576.5862907323,1158466.9872222224,Average,Average,Average,Average
2012-02-05,32,3.1,3.1863968706047583,196.9195,196.9878830160708,-5.0,11.976575606816098,8.256,8.367411970208716,1129422.8599999996,1193248.6464308458,1158466.9872222224,Average,Average,Average,Average
2012-02-12,32,3.11,3.171286182274832,196.9433,197.09650623010646,-4.0,12.007647390666914,8.256,8.357043992944954,1243812.59,1193920.7065709594,1158466.9872222224,Average,Average,Average,Average
2012-02-19,32,3.13,3.1561754939449065,196.9499,197.2051294441421,1.0,12.038719174517729,8.256,8.34667601568119,1091822.72,1194592.766711073,1158466.9872222224,Average,Average,Average,Average
2012-02-26,32,3.19,3.1410648056149815,196.9565,197.31375265817783,1.0,12.069790958368547,8.256,8.336308038417428,1153332.8899999994,1195264.8268511868,1158466.9872222224,Average,Average,Average,Average
2012-03-04,32,3.29,3.125954117285056,196.9632,197.42237587221356,4.0,12.100862742219364,8.256,8.325940061153664,1124537.9699999995,1195936.8869913004,1158466.9872222224,Average,Average,Average,Average
2012-03-11,32,3.49,3.11084342895513,197.0457,197.5309990862492,11.0,12.13193452607018,8.256,8.315572083889903,1138101.1799999995,1196608.947131414,1158466.9872222224,Average,Average,Average,Average
2012-03-18,32,3.66,3.0957327406252038,197.2295,197.6396223002849,9.0,12.163006309920995,8.256,8.305204106626139,1146632.46,1197281.0072715275,1158466.9872222224,Average,Average,Average,Average
2012-03-25,32,3.75,3.0806220522952787,197.4133,197.74824551432064,13.0,12.194078093771813,8.256,8.294836129362379,1108686.8700000006,1197953.0674116414,1158466.9872222224,Average,Average,Average,Average
2012-04-01,32,3.85,3.065511363965353,197.5971,197.85686872835626,11.0,12.225149877622625,8.09,8.284468152098613,1270577.01,1198625.127551755,1158466.9872222224,Average,Average,Average,Average
2012-04-08,32,3.9,3.0504006756354274,197.7809,197.965491942392,11.0,12.256221661473447,8.09,8.274100174834851,1171834.47,1199297.1876918685,1158466.9872222224,Average,Average,Average,Average
2012-04-15,32,3.94,3.0352899873055015,197.7227,198.0741151564277,10.0,12.28729344532426,8.09,8.263732197571088,1121405.9100000006,1199969.2478319823,1158466.9872222224,Average,Average,Average,Average
2012-04-22,32,3.93,3.020179298975576,197.6645,198.18273837046328,17.0,12.318365229175074,8.09,8.253364220307326,1126962.4400000002,1200641.307972096,1158466.9872222224,Average,Average,Average,Average
2012-04-29,32,3.9,3.005068610645651,197.6064,198.29136158449901,15.0,12.349437013025891,8.09,8.242996243043562,1187384.5299999998,1201313.3681122095,1158466.9872222224,Average,Average,Average,Average
2012-05-06,32,3.87,2.989957922315725,197.5482,198.39998479853475,13.0,12.380508796876708,8.09,8.2326282657798,1187051.0699999996,1201985.428252323,1158466.9872222224,Average,Average,Average,Average
2012-05-13,32,3.84,2.9748472339858,197.5553,198.50860801257042,14.0,12.411580580727525,8.09,8.222260288516036,1177539.7100000002,1202657.4883924369,1158466.9872222224,Average,Average,Average,Average
2012-05-20,32,3.8,2.9597365456558737,197.5886,198.6172312266061,15.0,12.44265236457834,8.09,8.211892311252273,1232784.2200000002,1203329.5485325505,1158466.9872222224,Average,Average,Average,Average
2012-05-27,32,3.76,2.9446258573259483,197.6219,198.72585444064183,17.0,12.473724148429156,8.09,8.201524333988509,1157557.7899999998,1204001.608672664,1158466.9872222224,Average,Average,Average,Average
